,OSEBuildingID,PrimaryPropertyType,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,PropertyGFABuilding(s),LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUseWN(kBtu),TotalGHGEmissions,SteamUse,Electricity,NaturalGas,PropertyGFABuilding(s)Pct,PropertyGFAParkingPct,LargestPropertyUseTypeGFAPct,SecondLargestPropertyUseTypeGFAPct,ThirdLargestPropertyUseTypeGFAPct,BuildingType_is_campus,BuildingType_is_NonResidential,BuildingType_is_Nonresidential_COS,BuildingType_is_Nonresidential_WA
946,22867,Small- and Mid-Sized Office,47.65649,-122.38383,1983,1,4,15659,26048,Office,41707.0,Parking,12000.0,NotUsed,0.0,78.0,1785685.5,12.24,False,True,False,62.454743807993864,37.545256192006136,160.1159398034398,46.06879606879607,0.0,0.0,1.0,0.0,0.0
947,22881,Mixed Use Property,47.65118,-122.37875,1960,1,2,0,57644,Office,20176.0,Other - Services,19440.0,Non-Refrigerated Warehouse,15490.0,,2300589.0,42.87,False,True,True,100.0,0.0,35.00104087155645,33.72423842897786,26.871834015682463,0.0,1.0,0.0,0.0
948,22883,Warehouse,47.64913,-122.37929,1955,1,2,0,39497,Non-Refrigerated Warehouse,25547.0,Office,13950.0,NotUsed,0.0,9.0,1809734.75,28.28,False,True,True,100.0,0.0,64.68086183760792,35.31913816239208,0.0,0.0,1.0,0.0,0.0
949,22936,Other,47.6303,-122.3142,1932,1,1,0,33087,Other - Entertainment/Public Assembly,53776.0,NotUsed,0.0,NotUsed,0.0,,3944599.75,121.9,False,True,True,100.0,0.0,162.52908997491463,0.0,0.0,0.0,0.0,1.0,0.0
950,22940,Small- and Mid-Sized Office,47.70793,-122.33316,1982,1,2,0,27574,Office,27574.0,NotUsed,0.0,NotUsed,0.0,73.0,1243709.625,8.44,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
951,22955,Senior Care Community,47.71069,-122.32674,1998,1,5,0,43661,Senior Care Community,43661.0,Parking,0.0,NotUsed,0.0,4.0,4141925.0,82.57,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
952,22962,Small- and Mid-Sized Office,47.70842,-122.3332,1987,1,3,27307,48798,Office,76105.0,NotUsed,0.0,NotUsed,0.0,91.0,2596383.25,17.24,False,True,False,64.11930884961566,35.88069115038434,155.95926062543546,0.0,0.0,0.0,1.0,0.0,0.0
953,23008,Mixed Use Property,47.70983,-122.31865,1952,1,2,0,32009,Non-Refrigerated Warehouse,17500.0,Retail Store,15770.0,Office,4000.0,,2177737.0,44.28,False,True,True,100.0,0.0,54.67212346527539,49.26739354556531,12.496485363491518,0.0,1.0,0.0,0.0
954,23017,Medical Office,47.70676,-122.32264,1988,1,3,0,28841,Medical Office,28841.0,NotUsed,0.0,NotUsed,0.0,55.0,1525049.625,33.42,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
955,23020,Self-Storage Facility,47.70782,-122.31873,1977,2,2,0,33344,Self-Storage Facility,31360.0,Office,984.0,Parking,0.0,,129466.8984,0.86,False,True,False,100.0,0.0,94.04990403071017,2.9510556621880997,0.0,0.0,1.0,0.0,0.0
956,23022,Other,47.70541,-122.32232,2005,2,1,0,30498,Other - Recreation,30498.0,NotUsed,0.0,NotUsed,0.0,,2652254.5,80.19,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0
957,23040,K-12 School,47.51698,-122.35946,1924,1,2,0,42975,K-12 School,21405.0,NotUsed,0.0,NotUsed,0.0,92.0,1124454.25,42.96,False,True,True,100.0,0.0,49.80802792321117,0.0,0.0,0.0,1.0,0.0,0.0
958,23049,Other,47.53366,-122.33733,1963,1,1,0,23260,"Repair Services (Vehicle, Shoe, Locksmith, etc)",13075.0,Office,10185.0,NotUsed,0.0,,1803514.875,52.41,False,True,True,100.0,0.0,56.21238177128117,43.78761822871883,0.0,0.0,1.0,0.0,0.0
959,23051,Small- and Mid-Sized Office,47.53309,-122.33977,1988,1,2,0,30659,Office,27262.0,Non-Refrigerated Warehouse,8653.0,Data Center,285.0,88.0,2828171.5,55.85,False,True,True,100.0,0.0,88.92005610098177,28.223360187873055,0.929580221142242,0.0,1.0,0.0,0.0
960,23056,Other,47.63132,-122.34136,1920,1,2,0,27144,Other,27144.0,NotUsed,0.0,NotUsed,0.0,,1138349.25,32.58,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
961,23064,Other,47.70969,-122.34557,1970,5,1,0,23166,Other,23166.0,NotUsed,0.0,NotUsed,0.0,,3648465.5,184.6,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
962,23065,Medical Office,47.70558,-122.33486,1979,1,2,0,34759,Medical Office,44667.0,Parking,0.0,NotUsed,0.0,81.0,1633105.375,11.39,False,True,False,100.0,0.0,128.50484766535286,0.0,0.0,0.0,1.0,0.0,0.0
963,23071,Hospital,47.71425,-122.33689,1966,8,1,0,415632,Hospital (General Medical & Surgical),483520.0,Parking,266833.0,NotUsed,0.0,85.0,100328264.0,3278.11,False,True,True,100.0,0.0,116.33367979366362,64.19933980059284,0.0,0.0,1.0,0.0,0.0
964,23076,Worship Facility,47.71745,-122.33221,1965,1,2,0,44719,Worship Facility,45909.0,Medical Office,1025.0,Office,972.0,,1781436.375,53.21,False,True,True,100.0,0.0,102.6610612938572,2.2920906102551486,2.1735727543102485,0.0,1.0,0.0,0.0
965,23098,Supermarket / Grocery Store,47.57894,-122.31287,1965,1,1,0,21603,Supermarket/Grocery Store,21603.0,NotUsed,0.0,NotUsed,0.0,16.0,5927199.5,129.89,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
966,23113,Medical Office,47.62014,-122.31228,1964,1,3,0,591981,Medical Office,520187.0,Parking,282392.0,Other/Specialty Hospital,54159.0,60.0,103985264.0,3238.24,False,True,True,100.0,0.0,87.87224589978395,47.70288235602156,9.148773355901625,0.0,1.0,0.0,0.0
967,23115,Distribution Center,47.53158,-122.33568,1979,1,1,0,42900,Distribution Center,43050.0,NotUsed,0.0,NotUsed,0.0,53.0,461205.5938,3.04,False,True,False,100.0,0.0,100.34965034965035,0.0,0.0,0.0,1.0,0.0,0.0
968,23117,Other,47.51885,-122.33421,2005,5,1,0,57952,Adult Education,57952.0,NotUsed,0.0,NotUsed,0.0,,3347245.25,96.15,False,True,True,100.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0
969,23120,Other,47.52956,-122.33592,1971,1,1,0,26232,Other - Services,18262.0,Office,7970.0,NotUsed,0.0,,3315521.5,122.71,False,True,True,100.0,0.0,69.61726136017079,30.382738639829217,0.0,0.0,1.0,0.0,0.0
970,23158,Warehouse,47.59783,-122.31554,1956,1,2,0,25840,Non-Refrigerated Warehouse,25840.0,NotUsed,0.0,NotUsed,0.0,92.0,310602.3125,2.19,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
971,23161,Small- and Mid-Sized Office,47.59721,-122.31838,1988,1,1,0,45145,Office,43813.0,NotUsed,0.0,NotUsed,0.0,,1405510.25,43.63,False,True,True,100.0,0.0,97.04950714364824,0.0,0.0,0.0,1.0,0.0,0.0
972,23164,Small- and Mid-Sized Office,47.59728,-122.31587,2001,1,5,22095,48237,Office,44417.0,Parking,25915.0,NotUsed,0.0,89.0,2000777.25,19.12,False,True,True,68.58471250639822,31.415287493601774,92.08076787528246,53.72431950577358,0.0,0.0,1.0,0.0,0.0
973,23228,Supermarket / Grocery Store,47.6899,-122.37619,1994,1,1,0,45522,Supermarket/Grocery Store,45522.0,Parking,0.0,NotUsed,0.0,22.0,12559767.0,326.74,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
974,23231,Retail Store,47.72286,-122.34612,1979,1,2,0,20088,Retail Store,16080.0,Office,3500.0,Parking,508.0,,337536.0938,2.28,False,True,False,100.0,0.0,80.04778972520909,17.423337315810436,2.528872958980486,0.0,1.0,0.0,0.0
975,23265,Other,47.57049,-122.34857,1989,5,2,0,138907,Other,139557.0,NotUsed,0.0,NotUsed,0.0,,8551562.0,179.55,False,True,True,100.0,0.0,100.46793898075691,0.0,0.0,1.0,0.0,0.0,0.0
976,23268,Small- and Mid-Sized Office,47.56999,-122.34703,1997,1,2,0,40657,Office,40657.0,Parking,0.0,NotUsed,0.0,57.0,2828385.0,23.6,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
977,23277,Warehouse,47.57279,-122.35066,1900,1,1,0,20200,Non-Refrigerated Warehouse,18700.0,Office,1500.0,NotUsed,0.0,,283275.0,2.25,False,True,True,100.0,0.0,92.57425742574257,7.425742574257426,0.0,0.0,1.0,0.0,0.0
978,23297,Residence Hall,47.6073,-122.32585,1904,1,1,0,44086,Residence Hall/Dormitory,44091.0,NotUsed,0.0,NotUsed,0.0,29.0,4056815.5,184.0,True,True,True,100.0,0.0,100.01134146894705,0.0,0.0,0.0,1.0,0.0,0.0
979,23299,Small- and Mid-Sized Office,47.60663,-122.32526,1970,1,7,20824,33548,Office,54372.0,Parking,15000.0,NotUsed,0.0,94.0,1479454.375,9.79,False,True,False,61.700875450599575,38.299124549400425,162.0722546798617,44.712054369858116,0.0,0.0,1.0,0.0,0.0
980,23310,Other,47.60709,-122.32416,1951,1,1,0,47699,Museum,47000.0,Parking,0.0,NotUsed,0.0,,14745217.0,712.39,True,True,True,100.0,0.0,98.5345604729659,0.0,0.0,0.0,1.0,0.0,0.0
981,23311,Medical Office,47.60862,-122.32372,1945,1,7,0,274568,Medical Office,228133.0,Parking,135954.0,NotUsed,0.0,52.0,25358122.0,1110.07,True,True,False,100.0,0.0,83.08797820576324,49.515602692229244,0.0,0.0,1.0,0.0,0.0
982,23313,Small- and Mid-Sized Office,47.60819,-122.32282,1956,1,3,0,21282,Office,19658.0,NotUsed,0.0,NotUsed,0.0,69.0,1380656.125,62.23,True,True,False,100.0,0.0,92.36913823888732,0.0,0.0,0.0,1.0,0.0,0.0
983,23320,Other,47.54563,-122.27616,1921,1,2,0,41022,Other,41022.0,NotUsed,0.0,NotUsed,0.0,,3787648.25,26.41,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
984,23397,Other,47.57058,-122.35626,1966,1,2,0,28109,Other,28109.0,NotUsed,0.0,NotUsed,0.0,,3612526.75,38.39,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
985,23331,Small- and Mid-Sized Office,47.72986,-122.29278,1985,1,3,12990,20590,Office,20590.0,Parking,12990.0,NotUsed,0.0,100.0,409578.4063,2.86,False,True,False,61.316259678379986,38.683740321620014,100.0,63.088878096163185,0.0,0.0,1.0,0.0,0.0
986,23342,Warehouse,47.72051,-122.30103,1977,1,1,0,21936,Non-Refrigerated Warehouse,21936.0,NotUsed,0.0,NotUsed,0.0,100.0,116642.5,2.69,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
987,23343,Other,47.72083,-122.29979,1969,1,1,0,30160,Other,30139.0,NotUsed,0.0,NotUsed,0.0,,1184385.875,44.26,False,True,True,100.0,0.0,99.93037135278514,0.0,0.0,0.0,1.0,0.0,0.0
988,23368,Mixed Use Property,47.61056,-122.33661,1909,1,11,0,111137,Office,42939.0,Multifamily Housing,40878.0,Bank Branch,10887.0,,9946297.0,294.65,False,True,True,100.0,0.0,38.636097789215114,36.78162988023791,9.796017527915996,0.0,1.0,0.0,0.0
989,23396,Other,47.56319,-122.35067,1997,1,1,0,40189,Other - Utility,28347.0,Office,9113.0,Parking,0.0,,1594851.25,37.65,False,True,True,100.0,0.0,70.5342257831745,22.67535892906019,0.0,0.0,1.0,0.0,0.0
990,23400,Small- and Mid-Sized Office,47.56877,-122.36369,1988,1,2,0,66484,Office,49334.0,Non-Refrigerated Warehouse,18000.0,Retail Store,9000.0,69.0,3098383.5,21.24,False,True,False,100.0,0.0,74.2043198363516,27.07418326213826,13.53709163106913,0.0,1.0,0.0,0.0
991,23404,Small- and Mid-Sized Office,47.60789,-122.32249,1959,1,3,0,25151,Office,24155.0,NotUsed,0.0,NotUsed,0.0,85.0,1481688.75,62.05,True,True,False,100.0,0.0,96.03991888990497,0.0,0.0,0.0,1.0,0.0,0.0
992,23408,Hotel,47.60958,-122.32646,1928,1,6,0,35770,Hotel,35770.0,NotUsed,0.0,NotUsed,0.0,56.0,2835357.0,112.34,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
993,23410,Hotel,47.60981,-122.32687,1928,1,9,0,48006,Hotel,48006.0,NotUsed,0.0,NotUsed,0.0,85.0,3182794.5,101.31,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
994,23416,Mixed Use Property,47.59949,-122.31851,1960,1,2,0,29631,Supermarket/Grocery Store,16000.0,Office,13000.0,Restaurant,5000.0,,5327051.5,146.93,False,True,True,100.0,0.0,53.99750261550403,43.872970875097025,16.874219567345012,0.0,1.0,0.0,0.0
995,23418,Small- and Mid-Sized Office,47.59727,-122.32196,1989,1,2,0,23472,Office,20695.0,Other,1065.0,Retail Store,945.0,,1589717.125,46.45,False,True,True,100.0,0.0,88.16888207225631,4.537321063394683,4.026073619631902,0.0,1.0,0.0,0.0
996,23419,Small- and Mid-Sized Office,47.5956,-122.32292,1973,1,2,0,21315,Office,20424.0,NotUsed,0.0,NotUsed,0.0,34.0,3161573.5,110.66,False,True,True,100.0,0.0,95.8198451794511,0.0,0.0,0.0,0.0,1.0,0.0
997,23459,Small- and Mid-Sized Office,47.62481,-122.35762,1984,1,4,15812,41298,Office,36867.0,Parking,28390.0,NotUsed,0.0,69.0,2275712.0,24.31,False,True,True,72.31308002101208,27.68691997898792,89.27066686038064,68.74424911617996,0.0,0.0,1.0,0.0,0.0
998,23846,Small- and Mid-Sized Office,47.61833,-122.35871,1979,1,3,0,34030,Office,34030.0,NotUsed,0.0,NotUsed,0.0,50.0,1815642.75,22.26,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
999,23503,Restaurant,47.58654,-122.37644,1902,1,2,0,20398,Restaurant,19232.0,Office,1166.0,NotUsed,0.0,,9560583.0,334.15,False,True,True,100.0,0.0,94.28375330914795,5.716246690852044,0.0,0.0,1.0,0.0,0.0
1000,23504,Distribution Center,47.5746,-122.32637,1952,1,1,0,41308,Distribution Center,41308.0,NotUsed,0.0,NotUsed,0.0,7.0,1792023.375,38.57,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1001,23562,Mixed Use Property,47.60195,-122.33516,1913,1,3,0,43878,Multifamily Housing,12000.0,Office,8262.0,Retail Store,6312.0,,769771.3125,5.37,False,True,False,100.0,0.0,27.34855736359907,18.82948174483796,14.38534117325311,0.0,1.0,0.0,0.0
1002,23566,Other,47.62591,-122.35843,1912,1,3,0,34976,Performing Arts,34976.0,NotUsed,0.0,NotUsed,0.0,,943354.6875,15.7,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1003,23618,Warehouse,47.65674,-122.37223,1957,1,1,0,38255,Non-Refrigerated Warehouse,38255.0,NotUsed,0.0,NotUsed,0.0,12.0,1173175.75,33.8,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1004,23622,Other,47.65561,-122.38063,1955,23,1,0,260241,Other,260241.0,NotUsed,0.0,NotUsed,0.0,,36034584.0,565.55,False,True,True,100.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0
1005,23653,Small- and Mid-Sized Office,47.65103,-122.35541,1989,1,3,0,48924,Office,31325.0,Parking,13143.0,NotUsed,0.0,71.0,2398376.5,59.24,False,True,True,100.0,0.0,64.02787997710735,26.864115771400538,0.0,0.0,1.0,0.0,0.0
1006,23671,Small- and Mid-Sized Office,47.64168,-122.32562,1959,1,4,18036,32297,Office,50333.0,NotUsed,0.0,NotUsed,0.0,88.0,1761932.5,11.17,False,True,False,64.16665011026564,35.83334988973437,155.84419605536118,0.0,0.0,0.0,1.0,0.0,0.0
1007,23672,Small- and Mid-Sized Office,47.6404,-122.32553,1986,1,4,21906,35526,Office,34160.0,Parking,19650.0,NotUsed,0.0,,2638076.5,17.57,False,True,False,61.85750104471375,38.14249895528625,96.15492878455215,55.3116027698024,0.0,0.0,1.0,0.0,0.0
1008,23673,Small- and Mid-Sized Office,47.63995,-122.32557,1969,1,3,7956,17956,Office,17332.0,Parking,9162.0,NotUsed,0.0,,706926.0,4.65,False,True,False,69.29607903673974,30.703920963260266,96.52483849409668,51.024727110715084,0.0,0.0,1.0,0.0,0.0
1009,23674,Small- and Mid-Sized Office,47.64113,-122.32625,2000,1,3,21908,35224,Office,33705.0,Parking,21908.0,NotUsed,0.0,73.0,1994967.75,13.91,False,True,False,61.65371420569908,38.34628579430092,95.68759936406995,62.19622984328867,0.0,0.0,1.0,0.0,0.0
1010,23689,Worship Facility,47.52172,-122.35487,1957,1,2,0,24224,Worship Facility,24224.0,Parking,0.0,NotUsed,0.0,52.0,1045964.625,26.73,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1011,23691,Worship Facility,47.51989,-122.35489,1963,1,1,0,23706,Worship Facility,23706.0,NotUsed,0.0,NotUsed,0.0,78.0,456483.0938,13.12,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1012,23701,Warehouse,47.5465,-122.31704,1963,1,1,0,31900,Non-Refrigerated Warehouse,28000.0,Office,4000.0,NotUsed,0.0,,1964681.25,13.7,False,True,False,100.0,0.0,87.7742946708464,12.539184952978056,0.0,0.0,1.0,0.0,0.0
1013,23711,Other,47.5219,-122.38787,1917,1,1,0,49066,Social/Meeting Hall,49000.0,NotUsed,0.0,NotUsed,0.0,,4504593.5,178.86,False,True,True,100.0,0.0,99.86548730281662,0.0,0.0,0.0,1.0,0.0,0.0
1014,23712,Worship Facility,47.52097,-122.38688,1952,1,3,0,30740,Worship Facility,28293.0,Other - Recreation,11630.0,NotUsed,0.0,,1849185.25,61.3,False,True,True,100.0,0.0,92.03968770331815,37.833441769681194,0.0,0.0,1.0,0.0,0.0
1015,23716,Supermarket / Grocery Store,47.52262,-122.26922,1959,1,1,0,67450,Supermarket/Grocery Store,42760.0,NotUsed,0.0,NotUsed,0.0,97.0,2842819.5,55.86,False,True,True,100.0,0.0,63.39510748702743,0.0,0.0,0.0,1.0,0.0,0.0
1016,23730,Warehouse,47.65649,-122.37507,1948,1,1,0,46970,Non-Refrigerated Warehouse,46970.0,NotUsed,0.0,NotUsed,0.0,,882896.5,6.16,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1017,23736,Warehouse,47.6331,-122.37582,1931,1,1,0,47554,Non-Refrigerated Warehouse,18133.0,Office,8679.0,Retail Store,2388.0,,1083153.75,16.04,False,True,True,100.0,0.0,38.13138747529125,18.250830634646928,5.0216595869958365,0.0,1.0,0.0,0.0
1018,23742,Small- and Mid-Sized Office,47.63063,-122.37428,1979,1,2,5400,37616,Office,43016.0,NotUsed,0.0,NotUsed,0.0,100.0,1458046.0,60.57,False,True,True,87.44653152315418,12.553468476845826,114.35559336452573,0.0,0.0,0.0,1.0,0.0,0.0
1019,23743,Mixed Use Property,47.63034,-122.37412,1931,1,1,0,24196,Other,8711.0,Non-Refrigerated Warehouse,6792.0,Office,5306.0,,1146510.375,22.29,False,True,True,100.0,0.0,36.00181848239379,28.070755496776325,21.929244503223675,0.0,1.0,0.0,0.0
1020,23744,Small- and Mid-Sized Office,47.63128,-122.37387,1940,1,2,0,20671,Office,20671.0,NotUsed,0.0,NotUsed,0.0,98.0,746543.625,24.76,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1021,23757,Warehouse,47.58065,-122.33356,1927,1,1,0,21600,Non-Refrigerated Warehouse,21600.0,NotUsed,0.0,NotUsed,0.0,57.0,557887.875,14.36,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1022,23762,Worship Facility,47.50959,-122.37417,1977,1,1,0,35844,Worship Facility,35844.0,NotUsed,0.0,NotUsed,0.0,14.0,866126.375,6.04,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1023,23768,Small- and Mid-Sized Office,47.66116,-122.34172,1916,1,3,0,31774,Office,19896.0,Retail Store,13941.0,Parking,0.0,85.0,1672465.625,18.87,False,True,True,100.0,0.0,62.61723421665513,43.87549568829861,0.0,0.0,1.0,0.0,0.0
1024,23834,Warehouse,47.56121,-122.33872,1953,1,1,0,26094,Non-Refrigerated Warehouse,26094.0,NotUsed,0.0,NotUsed,0.0,19.0,788592.5,4.95,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1025,23835,Small- and Mid-Sized Office,47.56121,-122.33872,1983,1,2,0,23687,Office,23687.0,NotUsed,0.0,NotUsed,0.0,68.0,1175914.875,7.56,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1026,23836,Small- and Mid-Sized Office,47.56121,-122.33872,1983,1,2,0,24221,Office,24221.0,NotUsed,0.0,NotUsed,0.0,20.0,1506510.25,10.01,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1027,23857,Mixed Use Property,47.60546,-122.34091,1900,1,2,14083,57836,Office,34550.0,Retail Store,23085.0,Parking,11465.0,37.0,5381105.0,37.51,False,True,False,80.41824830712329,19.581751692876708,59.737879521405354,39.91458607095927,19.82329345044609,0.0,1.0,0.0,0.0
1028,23858,Small- and Mid-Sized Office,47.60546,-122.34091,1900,1,2,0,32027,Office,17526.0,Retail Store,14501.0,NotUsed,0.0,54.0,3999505.25,128.41,False,True,True,100.0,0.0,54.72257782496019,45.27742217503981,0.0,0.0,1.0,0.0,0.0
1029,23861,Small- and Mid-Sized Office,47.6032,-122.33663,1906,1,3,0,32160,Office,35693.0,Retail Store,14219.0,NotUsed,0.0,,2805826.0,19.56,False,True,False,100.0,0.0,110.98569651741293,44.21330845771144,0.0,0.0,1.0,0.0,0.0
1030,23863,Other,47.59549,-122.32538,1992,1,3,7572,40264,Other - Lodging/Residential,43336.0,Parking,4500.0,NotUsed,0.0,,3647847.25,109.59,False,True,True,84.17091730077766,15.829082699222344,107.62964434730777,11.176236836876614,0.0,0.0,1.0,0.0,0.0
1031,23867,Small- and Mid-Sized Office,47.58802,-122.32111,1914,1,3,0,34425,Office,34425.0,Non-Refrigerated Warehouse,15536.0,NotUsed,0.0,84.0,2143122.25,50.07,False,True,True,100.0,0.0,100.0,45.12999273783588,0.0,0.0,1.0,0.0,0.0
1032,23888,Medical Office,47.57296,-122.38643,1984,1,3,12000,28304,Medical Office,20106.0,Parking,16412.0,NotUsed,0.0,5.0,1961581.5,13.67,False,True,False,70.22628026994839,29.773719730051607,71.03589598643302,57.98473713962691,0.0,0.0,1.0,0.0,0.0
1033,23896,Distribution Center,47.52878,-122.32771,1990,1,1,0,29619,Distribution Center,15000.0,Office,14619.0,NotUsed,0.0,50.0,1524858.875,42.45,False,True,True,100.0,0.0,50.64316823660488,49.35683176339512,0.0,0.0,1.0,0.0,0.0
1034,23906,K-12 School,47.59692,-122.30601,1922,1,2,0,21592,K-12 School,20700.0,NotUsed,0.0,NotUsed,0.0,47.0,1651553.75,54.24,False,True,True,100.0,0.0,95.86884031122638,0.0,0.0,0.0,1.0,0.0,0.0
1035,23956,K-12 School,47.69061,-122.31992,1931,1,2,0,23923,K-12 School,23923.0,NotUsed,0.0,NotUsed,0.0,69.0,880687.3125,19.51,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1036,23910,Small- and Mid-Sized Office,47.59976,-122.31441,1907,1,3,0,25200,Office,16000.0,Retail Store,8000.0,NotUsed,0.0,47.0,1808592.0,37.08,False,True,True,100.0,0.0,63.492063492063494,31.746031746031747,0.0,0.0,1.0,0.0,0.0
1037,23918,Small- and Mid-Sized Office,47.59693,-122.31124,1963,1,2,0,28296,Office,26899.0,NotUsed,0.0,NotUsed,0.0,80.0,1301418.875,9.26,False,True,False,100.0,0.0,95.06290641786825,0.0,0.0,0.0,1.0,0.0,0.0
1038,23928,Small- and Mid-Sized Office,47.61744,-122.30514,1999,1,3,0,31357,Office,25500.0,Medical Office,5000.0,Parking,0.0,55.0,2085718.125,22.48,False,True,True,100.0,0.0,81.32155499569474,15.945402940332302,0.0,0.0,1.0,0.0,0.0
1039,23930,Distribution Center,47.55945,-122.33601,1968,1,1,0,160000,Distribution Center,160000.0,NotUsed,0.0,NotUsed,0.0,94.0,1157976.5,8.07,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1040,23934,Warehouse,47.55601,-122.33627,1960,1,1,0,53550,Non-Refrigerated Warehouse,53550.0,NotUsed,0.0,NotUsed,0.0,11.0,5129831.0,174.62,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1041,23935,Warehouse,47.55716,-122.33744,1924,1,1,0,38412,Non-Refrigerated Warehouse,32000.0,Office,8000.0,NotUsed,0.0,62.0,1914443.25,67.05,False,True,True,100.0,0.0,83.30729980214517,20.82682495053629,0.0,0.0,1.0,0.0,0.0
1042,23936,Self-Storage Facility,47.55662,-122.33728,1930,1,1,0,25881,Self-Storage Facility,25881.0,NotUsed,0.0,NotUsed,0.0,,607988.1875,3.8,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1043,23951,Small- and Mid-Sized Office,47.55498,-122.32497,1953,1,1,0,24291,Office,24023.0,NotUsed,0.0,NotUsed,0.0,98.0,751206.5,19.61,False,True,True,100.0,0.0,98.89671071590301,0.0,0.0,0.0,1.0,0.0,0.0
1044,23952,Warehouse,47.55458,-122.32639,1966,1,1,0,36544,Non-Refrigerated Warehouse,36544.0,NotUsed,0.0,NotUsed,0.0,5.0,1338475.5,8.85,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1045,23958,Warehouse,47.58387,-122.32092,1949,1,1,0,20796,Non-Refrigerated Warehouse,20796.0,NotUsed,0.0,NotUsed,0.0,,1573106.75,51.1,False,True,True,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
1046,23960,Distribution Center,47.5822,-122.321,1947,1,1,0,21349,Distribution Center,13000.0,Office,8349.0,NotUsed,0.0,70.0,713915.5,17.04,False,True,True,100.0,0.0,60.89278186331912,39.10721813668088,0.0,0.0,1.0,0.0,0.0
1047,23963,Warehouse,47.58082,-122.32031,1936,1,1,0,38630,Non-Refrigerated Warehouse,38500.0,NotUsed,0.0,NotUsed,0.0,33.0,416885.5938,2.91,False,True,False,100.0,0.0,99.6634739839503,0.0,0.0,0.0,1.0,0.0,0.0
1048,23964,Warehouse,47.58032,-122.32083,1950,1,1,0,20724,Non-Refrigerated Warehouse,19224.0,Office,1500.0,NotUsed,0.0,,2085116.625,83.3,False,True,True,100.0,0.0,92.76201505500869,7.2379849449913145,0.0,0.0,1.0,0.0,0.0
1049,23969,Other,47.5793,-122.32226,1960,1,1,0,24109,Manufacturing/Industrial Plant,24109.0,Parking,0.0,NotUsed,0.0,,4747403.5,33.1,False,True,False,100.0,0.0,100.0,0.0,0.0,0.0,1.0,0.0,0.0
